Invoice Date,Invoice ID,Invoice Gas Station Location,Gross Purchase Cost,Amount Purchased,Fuel Type
1/15/2019,12258,1,1707.21991,1408.992,D
1/15/2019,12259,1,6435.197,5311.072,D
1/15/2019,12260,2,7551.89295,6781.424,G
1/15/2019,12261,2,11360.01541,10201.008,G
1/15/2019,12262,3,9490.02287,7832.272,D
1/15/2019,12263,5,9444.59795,8481.024,G
1/15/2019,12264,5,5886.31255,4858.08,D
1/17/2019,12265,1,9463.525,7588.8,D
1/17/2019,12266,2,13248.935,10624.32,D
1/17/2019,12267,2,11428.15279,9164.24,D
1/18/2019,12268,1,27251.16659,22799.52,G
1/18/2019,12269,1,4727.97709,3774.976,D
1/18/2019,12270,1,6995.43768,5585.392,D
1/18/2019,12271,1,10633.21669,9264.304,G
1/18/2019,12272,4,7570.82,6596.16,G
1/18/2019,12273,4,11556.85673,9227.376,D
1/18/2019,12274,7,2649.787,2308.656,G
1/21/2019,12275,1,9467.31041,8077.232,G
1/21/2019,12276,1,13252.72041,10254.848,D
1/21/2019,12277,2,12412.35939,10589.856,G
1/21/2019,12278,2,12302.5825,10496.208,G
1/22/2019,12279,1,32179.77041,25947.776,G
1/22/2019,12280,2,8339.25823,6286.128,D
1/22/2019,12281,2,13256.50582,9992.736,D
1/23/2019,12282,1,11352.44459,8674.544,D
1/23/2019,12283,4,15376.33542,11599.776,D
1/23/2019,12284,4,13301.93074,11292.592,G
1/23/2019,12285,5,9471.09582,7236.976,D
1/23/2019,12286,5,10625.64587,9020.576,G
1/24/2019,12287,1,11390.29869,9789.6,G
1/25/2019,12288,1,26497.87,21518.56,G
1/25/2019,12289,1,3785.41,3205.12,G
1/25/2019,12290,1,4163.951,3052.368,D
1/25/2019,12291,1,9084.984,6659.712,D
1/25/2019,12292,2,11360.01541,8327.408,D
1/28/2019,12293,1,10599.148,8964.032,G
1/28/2019,12294,1,11829.40625,8629.504,D
1/28/2019,12295,2,12397.21775,10484.736,G
1/28/2019,12296,2,12317.72414,10417.488,G
1/29/2019,12297,1,32175.985,25559.84,G
1/30/2019,12298,2,11367.58623,8172.96,D
1/30/2019,12299,2,12987.74171,9337.808,D
1/30/2019,12300,3,15917.64905,11289.6,D
1/30/2019,12301,3,10413.66291,8543.072,G
1/30/2019,12302,4,9467.31041,7766.704,G
1/30/2019,12303,4,13248.935,9525.6,D
1/30/2019,12304,5,7608.6741,5470.416,D
1/30/2019,12305,5,10500.72734,8614.48,G
1/31/2019,12306,1,11598.49624,8606.16,D
1/31/2019,12307,1,9463.525,7855.6,G
2/1/2019,12308,1,29147.657,23268.784,G
2/1/2019,12309,1,6064.22682,4540.704,D
2/1/2019,12310,1,7953.14641,5955.072,D
2/4/2019,12311,1,12495.63841,10541.024,G
2/4/2019,12312,1,12491.853,9243.168,D
2/4/2019,12313,2,9580.87271,8082.192,G
2/4/2019,12314,2,9463.525,7983.2,G
2/4/2019,12315,2,11375.15705,8416.896,D
2/4/2019,12316,4,11356.23,9579.84,G
2/4/2019,12317,4,11356.23,8402.88,D
2/5/2019,12318,1,31793.65859,26820.352,G
2/5/2019,12319,2,12802.25662,9326.736,D
2/6/2019,12320,1,11367.58623,8386.288,D
2/6/2019,12321,1,9463.525,8017.6,G
2/6/2019,12322,5,6813.738,5026.752,D
2/6/2019,12323,5,10587.79177,8970.096,G
2/6/2019,12324,7,2297.74387,1946.672,G
2/7/2019,12325,2,11814.26461,10272.832,G
2/7/2019,12326,2,11912.68527,10358.416,G
2/8/2019,12327,1,25002.63305,21449.888,G
2/8/2019,12328,2,15137.85459,11508.16,D
2/8/2019,12329,2,6090.72469,4630.32,D
2/8/2019,12330,4,10595.36259,9237.6,G
2/8/2019,12331,4,9262.89827,7041.888,D
2/8/2019,12332,8,11549.28591,10069.28,G
2/8/2019,12333,8,4985.38497,3790.016,D
2/11/2019,12334,1,18934.62082,14368.144,D
2/11/2019,12335,1,10519.65439,9183.152,G
2/11/2019,12336,1,5678.115,4363.92,D
2/12/2019,12337,1,32194.91205,27014.624,G
2/13/2019,12338,1,16277.263,12234.016,D
2/13/2019,12339,1,18938.40623,16578.736,G
2/13/2019,12340,2,9467.31041,7207.68,D
2/13/2019,12341,2,6813.738,5187.456,D
2/14/2019,12342,2,10599.148,9574.656,G
2/14/2019,12343,2,11356.23,10258.56,G
2/14/2019,12344,3,13248.935,10256.4,D
2/15/2019,12345,1,30389.27148,26543.792,G
2/15/2019,12346,1,9084.984,7012.608,D
2/15/2019,12347,1,4921.033,3798.496,D
2/15/2019,12348,1,7567.03459,6871.44,G
2/15/2019,12349,4,9463.525,8593.6,G
2/15/2019,12350,4,13627.476,10518.912,D
2/15/2019,12351,5,6438.98241,4970.192,D
2/15/2019,12352,5,11367.58623,10322.464,G
2/18/2019,12353,1,9467.31041,8515.808,G
2/18/2019,12354,1,10973.90359,8418.704,D
2/18/2019,12355,2,13248.935,10164,D
2/18/2019,12356,2,11356.23,8712,D
2/19/2019,12357,1,26497.87,23070.88,G
2/20/2019,12358,1,9463.525,6824.8,D
2/20/2019,12359,1,9845.85141,8392.288,G
2/20/2019,12360,2,9474.88123,8076.08,G
2/20/2019,12361,2,11356.23,9679.68,G
2/20/2019,12362,4,13271.64746,9571.104,D
2/20/2019,12363,4,9452.16877,8056.72,G
2/20/2019,12364,7,2649.787,2258.592,G
2/22/2019,12365,1,32172.19959,25014.256,G
2/22/2019,12366,1,6813.738,4678.272,D
2/22/2019,12367,1,11356.23,7797.12,D
2/22/2019,12368,1,8748.08251,7104.576,G
2/22/2019,12369,2,13627.476,9356.544,D
2/22/2019,12370,2,7570.82,5198.08,D
2/22/2019,12371,5,9561.94566,6565.184,D
2/22/2019,12372,5,10394.73586,8441.872,G
2/25/2019,12373,1,11356.23,7801.44,D
2/25/2019,12374,1,11356.23,9108.96,G
2/25/2019,12375,1,26123.11441,21027.632,G
2/25/2019,12376,4,11375.15705,7814.448,D
2/25/2019,12377,4,9459.73959,7587.76,G
2/25/2019,12378,6,7991.00051,6543.76,G
2/26/2019,12379,6,10905.76621,8930.64,G
2/27/2019,12380,1,12124.66823,8590.192,D
2/27/2019,12381,1,9463.525,7717.6,G
2/27/2019,12382,2,15145.42541,12140,G
2/27/2019,12383,2,9467.31041,7720.688,G
2/27/2019,12384,2,12113.312,8582.144,D
2/27/2019,12385,2,11360.01541,8048.448,D
2/28/2019,12386,3,12416.1448,8765.216,D
2/28/2019,12387,3,9645.22468,8032.528,G
3/1/2019,12388,1,25774.85669,20625.28,G
3/1/2019,12389,1,9463.525,6486.8,D
3/1/2019,12390,1,4932.38923,3380.912,D
3/1/2019,12391,1,13245.14959,10783.632,G
3/1/2019,12392,4,11352.44459,7781.568,D
3/1/2019,12393,4,9463.525,7704.8,G
3/4/2019,12394,1,9471.09582,7106.464,G
3/4/2019,12395,5,9512.73533,7137.712,G
3/5/2019,12396,1,32179.77041,20511.216,G
3/5/2019,12397,1,13248.935,7373.52,D
3/5/2019,12398,2,15145.42541,8153.712,D
3/5/2019,12399,2,15145.42541,8281.744,D
3/5/2019,12400,2,9550.58943,6418.096,G
3/5/2019,12401,2,11742.34182,7890.976,G
3/5/2019,12402,5,6450.33864,3589.84,D
3/6/2019,12403,1,8324.11659,5886.976,G
3/6/2019,12404,1,8327.902,4849.152,D
3/7/2019,12405,4,10614.28964,7292.64,G
3/8/2019,12406,1,28507.92271,16527.232,G
3/8/2019,12407,1,5772.75025,3142,D
3/8/2019,12408,1,7063.57506,4339.568,G
3/8/2019,12409,1,6813.738,4186.08,G
3/8/2019,12410,1,11356.23,6180.96,D
3/8/2019,12411,2,13248.935,7211.12,D
3/8/2019,12412,2,9463.525,5150.8,D
3/8/2019,12413,4,11341.08836,6172.72,D
3/8/2019,12414,5,5697.04205,3100.784,D
3/8/2019,12415,5,10701.35407,6574.48,G
3/8/2019,12416,6,7196.06441,3916.672,D
3/8/2019,12417,7,1544.44728,840.608,D
3/8/2019,12418,7,1892.705,1162.8,G
3/11/2019,12419,1,13252.72041,7063.056,D
3/11/2019,12420,1,9467.31041,5750.704,G
3/11/2019,12421,2,9539.2332,5794.384,G
3/11/2019,12422,2,11344.87377,6891.184,G
3/12/2019,12423,1,25846.77948,13385.072,G
3/12/2019,12424,1,6813.738,3327.552,D
3/12/2019,12425,1,7570.82,4026.24,G
3/12/2019,12426,2,9463.525,4621.6,D
3/12/2019,12427,2,13248.935,6470.24,D
3/12/2019,12428,3,8327.902,4067.008,D
3/12/2019,12429,3,8327.902,4428.864,G
3/12/2019,12430,4,9486.23746,5044.88,G
3/12/2019,12431,4,11337.30295,5536.688,D
3/12/2019,12432,8,7570.82,4026.24,G
3/13/2019,12433,1,7570.82,3618.56,D
3/13/2019,12434,1,7570.82,3961.92,G
3/14/2019,12435,5,8838.93235,4360.672,G
3/14/2019,12436,5,6064.22682,2716.992,D
3/15/2019,12437,1,21224.79387,10546.544,G
3/15/2019,12438,1,8331.68741,4256.208,G
3/15/2019,12439,1,8725.37005,4160.816,D
3/15/2019,12440,2,7570.82,3610.24,D
3/15/2019,12441,2,9463.525,4512.8,D
3/15/2019,12442,2,12491.853,6381.408,G
3/15/2019,12443,2,6438.98241,3289.328,G
3/15/2019,12444,4,9463.525,4512.8,D
3/15/2019,12445,4,7570.82,3867.52,G
3/19/2019,12446,1,32285.76189,12250.368,G
3/19/2019,12447,2,7567.03459,3133.152,G
3/19/2019,12448,2,7097.64375,3318.912,D
3/19/2019,12449,2,560.24068,263.744,D
3/19/2019,12450,4,7570.82,3540.16,D
3/19/2019,12451,4,7570.82,3134.72,G
3/19/2019,12452,5,5678.115,2351.04,G
3/19/2019,12453,5,5678.115,2655.12,D
3/20/2019,12454,1,13627.476,6681.6,D
3/20/2019,12455,1,11405.44033,4770.176,G
3/21/2019,12456,7,1627.7263,722.672,G
3/22/2019,12457,1,26603.86148,10732.048,G
3/22/2019,12458,1,5678.115,2487.12,G
3/22/2019,12459,1,6923.51489,3326.144,D
3/22/2019,12460,1,5193.58252,2495.056,D
3/22/2019,12461,2,7741.16345,3718.96,D
3/22/2019,12462,2,11352.44459,4972.576,G
3/25/2019,12463,1,9463.525,4604.8,D
3/25/2019,12464,1,2271.246,1026.912,G
3/25/2019,12465,1,9088.76941,4109.36,G
3/25/2019,12466,2,11360.01541,5527.6,D
3/25/2019,12467,2,1888.91959,919.12,D
3/26/2019,12468,1,22337.70441,9809.824,G
3/26/2019,12469,2,11356.23,5145.6,G
3/26/2019,12470,4,9486.23746,4410.56,D
3/27/2019,12471,1,8714.01382,3812.464,G
3/27/2019,12472,1,7199.84982,3276,D
3/27/2019,12473,5,5341.21351,2430.304,D
3/27/2019,12474,5,11371.37164,4975.104,G
3/29/2019,12475,1,25733.21718,11535.936,G
3/29/2019,12476,1,5678.115,2624.64,G
3/29/2019,12477,1,5307.14482,2435.888,D
3/29/2019,12478,2,9550.58943,4414.64,G
3/29/2019,12479,2,11382.72787,5224.48,D
3/29/2019,12480,6,10220.607,4724.352,G
4/1/2019,12481,1,3789.19541,1849.2,D
4/1/2019,12482,1,9463.525,4390,G
4/2/2019,12483,1,9463.525,4507.6,D
4/2/2019,12484,1,15141.64,6988.16,G
4/2/2019,12485,1,3024.54259,1395.888,G
4/2/2019,12486,2,11356.23,5241.12,G
4/2/2019,12487,2,3032.11341,1399.376,G
4/2/2019,12488,2,1514.164,698.816,G
4/2/2019,12489,4,7570.82,3494.08,G
4/2/2019,12490,4,8327.902,3966.688,D
4/2/2019,12491,5,7570.82,3494.08,G
4/3/2019,12492,1,9588.44353,4250.576,G
4/4/2019,12493,1,6817.52341,3117.6,G
4/4/2019,12494,1,17564.3024,7787.04,G
4/4/2019,12495,1,2271.246,1048.224,D
4/4/2019,12496,1,7192.279,3319.376,D
4/4/2019,12497,2,7665.45525,3537.76,D
4/4/2019,12498,2,7567.03459,3492.336,D
4/4/2019,12499,5,7608.6741,3511.552,D
4/4/2019,12500,5,4542.492,2077.248,G
4/4/2019,12501,7,1892.705,865.52,G
4/5/2019,12502,1,7574.60541,3487.184,G
4/8/2019,12503,1,9864.77846,4541.536,G
4/8/2019,12504,1,13248.935,5873.84,D
4/9/2019,12505,1,32187.34123,14012.944,G
4/9/2019,12506,2,12488.06759,5692.224,D
4/9/2019,12507,4,7570.82,3558.08,G
4/9/2019,12508,4,12113.312,5521.408,D
4/10/2019,12509,1,6056.656,2912.512,G
4/10/2019,12510,1,9084.984,3985.152,D
4/10/2019,12511,2,9463.525,4550.8,G
4/10/2019,12512,2,9463.525,4151.2,D
4/10/2019,12513,2,9467.31041,4552.624,G
4/12/2019,12514,1,26497.87,12197.92,G
4/12/2019,12515,1,6700.1757,2972.464,D
4/12/2019,12516,1,5678.115,2693.04,G
4/15/2019,12517,1,7949.361,3814.944,G
4/15/2019,12518,1,6075.58305,2705.392,D
4/15/2019,12519,5,9084.984,8199.936,G
4/16/2019,12520,1,28398.14582,12392.096,G
4/16/2019,12521,2,12794.6858,5320.928,D
4/16/2019,12522,2,9202.33171,4334.192,G
4/16/2019,12523,2,7593.53246,3576.464,G
4/16/2019,12524,4,7612.45951,3165.792,D
4/16/2019,12525,4,7589.74705,3574.688,G
4/16/2019,12526,7,1892.705,891.44,G
4/17/2019,12527,1,7192.279,3121.776,G
4/17/2019,12528,1,7570.82,2679.36,D
4/17/2019,12529,1,7570.82,2679.36,D
4/18/2019,12530,1,7574.60541,3620.368,G
4/18/2019,12531,5,7570.82,2692.8,D
4/19/2019,12532,1,17163.04894,7890.608,G
4/19/2019,12533,1,3785.41,1321.44,D
4/19/2019,12534,1,6817.52341,3229.408,G
4/19/2019,12535,2,7593.53246,2650.816,D
4/19/2019,12536,2,9448.38336,3298.32,D
4/19/2019,12537,4,7570.82,2642.88,D
4/19/2019,12538,4,7570.82,3586.24,G
4/22/2019,12539,1,8327.902,2580.864,D
4/22/2019,12540,1,15520.181,7189.76,G
4/22/2019,12541,5,9539.2332,4552.128,G
4/23/2019,12542,1,18927.05,8762.4,G
4/23/2019,12543,1,7192.279,3540.08,G
4/23/2019,12544,2,10258.4611,4892.304,G
4/23/2019,12545,2,5678.115,2707.92,G
4/24/2019,12546,1,7570.82,2337.28,D
4/24/2019,12547,2,8706.443,2687.872,D
4/26/2019,12548,1,28791.82846,14074.144,G
4/26/2019,12549,1,7949.361,2980.656,D
4/26/2019,12550,1,8327.902,4359.168,G
4/26/2019,12551,2,7608.6741,3982.688,G
4/26/2019,12552,4,8710.22841,4559.296,G
4/26/2019,12553,4,8721.58464,3270.192,D
4/26/2019,12554,5,7839.58411,4103.568,G
4/26/2019,12555,5,6060.44141,2272.4,D
4/29/2019,12556,1,10595.36259,5517.392,G
4/29/2019,12557,1,9463.525,3385.6,D
4/30/2019,12558,1,26501.65541,13652.512,G
4/30/2019,12559,2,9978.34076,3664.256,D
4/30/2019,,2,,,
4/30/2019,12560,2,9463.525,3475.2,D
4/30/2019,12561,2,7612.45951,4185.136,G
4/30/2019,12562,7,2271.246,1248.672,G
4/30/2019,12563,7,870.6443,319.712,D
5/1/2019,12564,1,5678.115,2258.4,D
5/1/2019,12565,1,7570.82,3011.2,D
5/1/2019,12566,1,4542.492,2620.032,G
5/2/2019,12567,1,7574.60541,4370.512,G
5/2/2019,12568,4,9471.09582,5464.752,G
5/2/2019,12569,4,9463.525,3474,D
5/3/2019,12570,1,24983.706,14458.752,G
5/3/2019,12571,1,7570.82,2828.8,D
5/3/2019,12572,2,5678.115,3365.28,G
5/3/2019,12573,2,7570.82,4487.04,G
5/3/2019,12574,2,7570.82,2828.8,D
5/6/2019,12575,1,13245.14959,7954.208,G
5/6/2019,12576,1,7585.96164,3033.888,D
5/6/2019,12577,5,7559.46377,4539.744,G
5/7/2019,12578,8,6840.23587,2657.888,D
5/7/2019,12579,8,11863.47494,7037.712,G
5/8/2019,12580,1,9467.31041,5574.24,G
5/8/2019,12581,1,11344.87377,4239.92,D
5/8/2019,12582,2,11356.23,4244.16,D
5/8/2019,12583,2,7570.82,4457.6,G
5/8/2019,12584,4,9482.45205,3543.888,D
5/8/2019,12585,4,9516.52074,5603.2,G
5/10/2019,12586,1,7567.03459,4472.64,G
5/10/2019,12587,1,11360.01541,6714.56,G
5/10/2019,12588,1,15141.64,6092.8,D
5/10/2019,12589,1,6435.197,2589.44,D
5/10/2019,12590,1,32172.19959,17902.288,G
5/10/2019,12591,5,9478.66664,5602.544,G
5/10/2019,12592,5,9565.73107,3849.136,D
5/13/2019,12593,1,9262.89827,5661.392,G
5/13/2019,12594,1,13248.935,5607.28,D
5/13/2019,12595,4,7570.82,4627.2,G
5/13/2019,12596,4,11356.23,4806.24,D
5/14/2019,12597,1,32183.55582,19104.32,G
5/14/2019,12598,7,1892.705,1189.04,G
5/15/2019,12599,1,13252.72041,5757.328,D
5/15/2019,12600,1,9463.525,6006,G
5/16/2019,12601,4,5640.2609,3571.952,G
5/16/2019,12602,4,7582.17623,3343.248,D
5/16/2019,12603,5,7370.19327,3249.776,D
5/16/2019,12604,5,9652.7955,6113.072,G
5/17/2019,12605,1,28784.25764,17232.48,G
5/17/2019,12606,1,11469.7923,7263.76,G
5/17/2019,12607,1,15141.64,6817.28,G
5/17/2019,12608,1,4921.033,2215.616,D
5/21/2019,12609,1,25740.788,15870.656,G
5/21/2019,12610,1,9463.525,5966.8,G
5/21/2019,12611,1,15141.64,9546.88,G
5/21/2019,12612,1,3781.62459,1694.304,D
5/21/2019,12613,1,18927.05,8296,D
5/22/2019,12614,4,7635.17197,4875.344,G
5/22/2019,12615,4,10262.24651,4693.28,D
5/22/2019,12616,5,7597.31787,4851.168,G
5/23/2019,12617,1,13252.72041,6341.12,D
5/24/2019,12618,1,7589.74705,4748.816,G
5/24/2019,12619,1,7589.74705,3249.392,D
5/24/2019,12620,1,30290.85082,17903.984,G
5/24/2019,12621,5,5999.87485,2568.72,D
5/24/2019,12622,5,5715.9691,3576.4,G
5/24/2019,12623,7,1514.164,947.392,G
5/27/2019,12624,1,11397.86951,7273.136,G
5/27/2019,12625,1,13248.935,5964.56,D
5/27/2019,12626,1,5678.115,2556.24,D
5/28/2019,12627,1,9463.525,6037.6,G
5/28/2019,12628,1,9467.31041,4298.112,D
5/28/2019,12629,1,32183.55582,19418.56,G
5/28/2019,12630,4,10981.47441,4985.536,D
5/29/2019,12631,1,9467.31041,4528.208,D
5/29/2019,12632,1,9463.525,6214.4,G
5/29/2019,12633,4,9459.73959,6211.904,G
5/29/2019,12634,5,13317.07238,8744.912,G
5/29/2019,12635,5,11356.23,5431.68,D
5/31/2019,12636,1,11356.23,7652.16,G
5/31/2019,12637,1,15141.64,7201.28,D
5/31/2019,12638,1,3785.41,1800.32,D
5/31/2019,12639,1,26497.87,17485.44,G
5/31/2019,12640,4,9895.06174,4706.032,D
6/3/2019,12641,1,10595.36259,7360.24,G
6/3/2019,12642,1,18930.83541,9422.688,D
6/4/2019,12643,1,32187.34123,21114.64,G
6/4/2019,12644,4,9474.88123,6543.44,G
6/4/2019,12645,4,9467.31041,4705.472,D
6/4/2019,12646,5,8721.58464,4334.832,D
6/4/2019,12647,5,11405.44033,7876.704,G
6/4/2019,12648,6,12495.63841,8629.616,G
6/4/2019,12649,6,7953.14641,5492.528,G
6/5/2019,12650,1,9084.984,6330.624,G
6/5/2019,12651,1,13248.935,6800.64,D
6/6/2019,12652,1,11356.23,7925.76,G
6/6/2019,12653,1,151.4164,105.68,G
6/6/2019,12654,7,1892.705,1320.96,G
6/6/2019,12655,8,7495.1118,5231.008,G
6/7/2019,12656,1,15520.181,7465.28,D
6/7/2019,12657,1,4542.492,2229.12,D
6/7/2019,12658,1,9463.525,6290.4,G
6/7/2019,12659,1,25744.57341,16753.312,G
6/7/2019,12660,5,6408.69913,3144.912,D
6/7/2019,12661,5,10659.71456,7085.504,G
6/10/2019,12662,1,11356.23,7678.08,G
6/10/2019,12663,1,13517.69911,6735.184,D
6/10/2019,12664,4,11360.01541,7680.64,G
6/10/2019,12665,4,11356.23,5658.24,D
6/11/2019,12666,1,30264.35295,19776.448,G
6/11/2019,12667,1,7582.17623,3906,D
6/12/2019,12668,1,7570.82,5300.16,G
6/12/2019,12669,5,7563.24918,4028.608,D
6/12/2019,12670,5,7563.24918,5294.864,G
6/13/2019,12671,1,15145.42541,7951.424,D
6/14/2019,12672,1,11356.23,8194.56,G
6/14/2019,12673,1,32213.8391,22130.08,G
6/14/2019,12674,1,11356.23,6160.32,D
6/14/2019,12675,1,6049.08518,3281.408,D
6/14/2019,12676,3,13245.14959,9557.584,G
6/14/2019,12677,4,7570.82,5463.04,G
6/14/2019,12678,4,13248.935,7187.04,D
6/17/2019,12679,1,7570.82,5470.08,G
6/17/2019,12680,1,7570.82,4152.96,D
6/17/2019,12681,1,11394.0841,8232.464,G
6/17/2019,12682,7,1514.164,1094.016,G
6/18/2019,12683,1,14959.94032,8252.4,D
6/18/2019,12684,1,28012.034,19495.744,G
6/19/2019,12685,1,8327.902,4552.768,D
6/19/2019,12686,1,9463.525,6971.6,G
6/19/2019,12687,4,11356.23,6208.32,D
6/19/2019,12688,4,9463.525,6971.6,G
6/20/2019,12689,1,8532.31414,4492.48,D
6/20/2019,12690,5,8308.97495,4374.912,D
6/20/2019,12691,5,13816.7465,9692.064,G
6/21/2019,12692,1,10652.14374,7435.264,G
6/21/2019,12693,1,11356.23,6000,D
6/21/2019,12694,1,5678.115,3000,D
6/21/2019,12695,1,30283.28,20089.6,G
6/24/2019,12696,1,15141.64,7900.16,D
6/24/2019,12697,1,11356.23,7829.76,G
6/25/2019,12698,1,30290.85082,20130.464,G
6/25/2019,12699,1,11454.65066,6104.288,D
6/25/2019,12700,4,12136.02446,8485.392,G
6/25/2019,12701,4,13343.57025,7110.928,D
6/26/2019,12702,1,9463.525,5075.6,D
6/26/2019,12703,1,11356.23,7978.56,G
6/26/2019,12704,5,9357.53352,6574.32,G
6/26/2019,12705,5,7578.39082,4064.544,D
6/27/2019,12706,1,3785.41,2068.16,D
6/27/2019,12707,1,11356.23,6204.48,D
6/27/2019,12708,1,27251.16659,18336.144,G
6/27/2019,12709,1,5678.115,4017.12,G
7/1/2019,12710,1,15141.64,8443.52,D
7/1/2019,12711,1,15141.64,8443.52,D
7/1/2019,12712,1,17178.19058,12209.776,G
7/2/2019,12713,1,7003.0085,3935.92,D
7/2/2019,12714,1,4981.59956,2799.824,D
7/2/2019,12715,1,3543.14376,2553.856,G
7/2/2019,12716,1,15190.85033,10737.504,G
7/2/2019,12717,1,32160.84336,22067.856,G
7/2/2019,12718,4,15141.64,8510.08,D
7/2/2019,12719,4,11360.01541,8188.176,G
7/3/2019,12720,1,378.541,277.2,G
7/3/2019,12721,1,9463.525,5326.8,D
7/3/2019,12722,5,10182.7529,7456.688,G
7/3/2019,12723,5,8691.30136,4892.144,D
7/4/2019,12724,1,9463.525,7006,G
7/4/2019,12725,7,1915.41746,1418.032,G
7/5/2019,12726,1,5674.32959,4124.288,G
7/5/2019,12727,1,18927.05,10308,D
7/5/2019,12728,1,30275.70918,20957.312,G
7/8/2019,12729,1,8327.902,4659.072,D
7/8/2019,12730,1,9838.28059,7249.76,G
7/8/2019,12731,4,11356.23,6353.28,D
7/8/2019,12732,4,7570.82,5578.88,G
7/8/2019,12733,5,7385.33491,5442.192,G
7/8/2019,12734,5,7684.3823,4299.056,D
7/9/2019,12735,1,22712.46,12324.48,D
7/9/2019,12736,1,5678.115,3136.32,D
7/9/2019,12737,1,32187.34123,22471.04,G
7/9/2019,12738,1,8327.902,6102.272,G
7/9/2019,12739,6,6813.738,3763.584,D
7/9/2019,12740,6,6813.738,4992.768,G
7/9/2019,,6,,,
7/9/2019,12741,6,11730.98559,8595.888,G
7/9/2019,12742,8,12359.36365,9056.336,G
7/10/2019,12743,1,8327.902,4581.28,D
7/10/2019,12744,1,8706.443,6280.288,G
7/11/2019,12745,4,9459.73959,6844.464,G
7/11/2019,12746,4,14384.558,8046.272,D
7/12/2019,12747,1,32175.985,21697.44,G
7/12/2019,12748,1,17034.345,9244.8,D
7/12/2019,12749,1,5326.07187,3775.936,G
7/12/2019,12750,1,8702.65759,6169.792,G
7/12/2019,12751,5,11397.86951,6296.608,D
7/12/2019,12752,5,11344.87377,8042.992,G
7/15/2019,12753,1,2740.63684,1506.608,D
7/15/2019,12754,1,18927.05,10220.8,D
7/15/2019,12755,1,11356.23,8016,G
7/15/2019,12756,1,1892.705,1336,G
7/16/2019,12757,1,32179.77041,21611.568,G
7/16/2019,12758,1,14763.099,8271.12,D
7/16/2019,12759,1,6813.738,3817.44,D
7/16/2019,12760,1,492.1033,347.52,G
7/17/2019,12761,4,9463.525,5456.4,D
7/17/2019,12762,4,11356.23,8210.4,G
7/18/2019,12763,1,9463.525,5428.4,D
7/18/2019,12764,1,11060.96802,8001.616,G
7/19/2019,12765,1,9463.525,5347.6,D
7/19/2019,12766,1,7782.80296,5552.528,G
7/19/2019,12767,1,30283.28,20556.8,G
7/19/2019,12768,1,7972.07346,5687.552,G
7/19/2019,12769,5,12128.45364,8652.848,G
7/19/2019,12770,5,8661.01808,4894.128,D
7/19/2019,12771,7,2002.48189,1428.64,G
7/22/2019,12772,1,13248.935,7482.16,D
7/22/2019,12773,1,10599.148,7636.608,G
7/22/2019,12774,4,11261.59475,6359.84,D
7/23/2019,12775,1,22723.81623,12589.968,D
7/23/2019,12776,1,5678.115,3201.12,D
7/24/2019,12777,1,7567.03459,5383.552,G
7/24/2019,12778,1,7570.82,4231.04,D
7/24/2019,12779,4,13248.935,9425.92,G
7/24/2019,12780,4,8327.902,4654.144,D
7/25/2019,12781,1,11356.23,6418.08,D
7/26/2019,12782,1,11356.23,6232.32,D
7/26/2019,12783,1,8430.10807,5813.728,G
7/26/2019,12784,1,2271.246,1566.336,G
7/26/2019,12785,5,8581.52447,4709.568,D
7/26/2019,12786,5,13154.29975,9071.712,G
7/29/2019,12787,1,19684.132,10677.888,D
7/29/2019,12788,1,9463.525,6461.2,G
7/29/2019,12789,1,11356.23,7753.44,G
7/30/2019,12790,1,15141.64,8423.04,D
7/30/2019,12791,1,4883.1789,2716.432,D
7/30/2019,12792,1,32175.985,21254.08,G
7/30/2019,12793,4,10599.148,5896.128,D
7/30/2019,12794,4,7570.82,5263.04,G
7/30/2019,12795,8,5678.115,3158.64,D
7/31/2019,12796,1,9353.74811,6494.176,G
7/31/2019,12797,8,7760.0905,5387.728,G
8/1/2019,12798,1,8706.443,4908.384,D
8/2/2019,12799,1,32168.41418,21406.8,G
8/2/2019,12800,1,8327.902,5830.176,G
8/2/2019,12801,1,5678.115,3167.28,D
8/2/2019,12802,5,12264.7284,8586.256,G
8/2/2019,12803,5,9319.67942,5198.56,D
8/5/2019,12804,1,7192.279,5005.968,G
8/5/2019,12805,1,6056.656,4215.552,G
8/5/2019,12806,1,15141.64,8291.2,D
8/5/2019,12807,4,11356.23,7904.16,G
8/5/2019,12808,4,13248.935,7254.8,D
8/6/2019,12809,1,5678.115,3149.52,D
8/6/2019,12810,1,13498.77206,7487.472,D
8/7/2019,12811,1,8706.443,4847.664,D
8/7/2019,12812,1,8520.95791,5906.256,G
8/7/2019,12813,2,11356.23,6323.04,D
8/7/2019,12814,2,8706.443,4847.664,D
8/8/2019,12815,2,6056.656,4283.648,G
8/8/2019,12816,2,9842.066,6960.928,G
8/9/2019,12817,1,9463.525,6679.6,G
8/9/2019,12818,1,15149.21082,8273.568,D
8/9/2019,12819,4,9463.525,6679.6,G
8/9/2019,,4,,,
8/9/2019,12820,4,7589.74705,4218.848,D
8/9/2019,12821,5,11477.36312,8101.024,G
8/9/2019,12822,5,7438.33065,4134.688,D
8/12/2019,12823,1,17022.98877,9301.232,D
8/12/2019,12824,1,5772.75025,4135.568,G
8/14/2019,12825,1,8074.27953,5891.168,G
